NQUEST,TIPOI,QUEST,NQUESTP,STUPCF,STUMCF,STUPCO,STUMCO,CITPCF,CITMCF,CITPCO,CITMCO,VITGEN,NGEN,FIGLI,NFIGLI,PARNOIT,ANCONV,CONTINT,NCOMP
954777,1,1,,2,2,4,3,1,1,1,1,2,,1,2,,1982,1,2
954792,2,1,,4,4,3,3,1,1,1,1,1,4,2,,,2005,7,3
954793,1,1,,3,3,,,1,1,,,2,,2,,2,,3,2
954815,1,1,,4,3,4,3,1,1,1,1,1,3,2,,,1998,3,4
954827,1,1,,3,2,,,1,1,,,2,,1,1,2,,1,1
954860,1,1,,2,4,,,1,1,,,1,1,2,,2,,4,2
954863,1,1,,4,3,3,3,1,1,1,1,1,4,2,,,2003,5,2
954868,2,1,,1,1,1,1,1,1,1,1,2,,2,,,1960,2,2
954872,1,1,,2,2,,,1,1,,,2,,2,,,,1,2
954898,2,1,,3,2,3,3,1,1,1,1,2,,2,,,1997,2,5
954907,2,1,,4,3,3,3,1,1,1,1,1,2,2,,,1991,3,3
954911,1,1,,7,7,7,7,1,1,1,1,2,,1,1,,1962,2,4
954929,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2011,2,4
954936,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2008,4,4
954944,2,1,,2,2,,,1,1,,,1,2,2,,2,,4,3
954946,2,1,,4,4,4,3,1,1,1,1,1,4,2,,,2008,4,3
954955,2,1,,5,4,4,4,1,1,1,1,1,4,2,,,2011,3,3
954960,1,1,,3,4,3,3,1,2,1,1,1,3,1,2,,2015,3,2
954964,2,1,,4,5,5,5,1,1,1,1,1,4,2,,,2016,3,2
954965,2,1,,2,4,1,1,1,1,1,1,1,4,2,,,2008,3,4
954977,2,1,,4,4,4,4,1,1,1,1,1,1,2,,,2020,3,2
954988,2,1,,4,5,5,5,1,1,3,1,1,4,2,,,1984,7,3
955008,2,1,,4,2,,,1,1,,,2,,1,1,2,,2,1
955010,2,1,,4,4,2,2,1,1,1,1,1,4,2,,,2010,2,4
955017,2,1,,2,2,2,2,1,1,1,1,2,,1,4,,1958,3,2
955020,2,1,,3,3,,,1,1,,,1,1,2,,2,,3,2
955021,1,1,,3,3,,,1,1,,,1,2,2,,2,,2,1
955066,1,1,,2,2,2,2,1,1,1,1,2,,2,,,2010,6,2
955069,1,1,,3,2,3,2,1,1,1,1,2,,2,,,1970,4,2
955071,1,1,,2,2,3,3,1,1,1,1,1,2,2,,,1993,3,4
955073,1,1,,2,2,4,4,1,1,1,1,1,3,2,,,2005,4,4
955079,2,1,,2,2,2,2,1,1,1,1,1,2,2,,,1998,2,6
955081,2,1,,2,2,,,1,1,,,2,,2,,2,,3,2
955102,2,1,,4,3,5,5,1,1,1,1,1,3,2,,,1999,6,4
955104,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2013,3,4
955106,2,1,,4,2,4,3,1,1,1,1,1,3,1,1,,2011,3,3
955110,2,1,,3,2,,,1,1,,,1,1,1,2,2,,3,1
955111,2,1,,2,2,3,3,1,1,1,1,1,3,2,,,2000,6,4
955121,1,1,,5,4,4,3,1,1,1,1,1,2,2,,,2017,3,2
955132,1,1,,2,2,2,2,1,1,1,1,1,1,1,2,,1981,3,2
955150,1,1,,3,3,5,5,1,1,1,1,1,2,2,,,1990,1,4
955151,1,1,,2,2,3,2,1,1,1,1,1,3,2,,,1990,1,4
955152,1,1,,1,1,2,2,1,1,1,1,2,,2,,,1994,2,5
955156,1,1,,2,3,3,3,1,1,1,1,1,3,2,,,2001,3,4
955158,1,1,,1,1,4,4,1,1,1,1,1,2,2,,,2003,2,4
955163,1,1,,3,3,5,5,1,1,1,1,2,,2,,,1992,3,4
955166,1,1,,1,1,2,2,1,1,1,1,2,,1,2,,1963,3,2
955167,1,1,,2,2,3,3,1,1,1,1,2,,1,3,,1981,5,2
955172,1,1,,2,1,2,1,1,1,1,1,2,,1,1,,1979,2,2
955175,1,1,,2,2,2,2,1,1,1,1,1,3,2,,,2004,2,4
955176,1,1,,2,3,3,3,1,1,1,1,1,4,2,,,2004,4,3
955179,1,1,,4,4,4,4,1,1,1,1,1,2,2,,,2016,3,2
955183,1,1,,3,4,4,3,1,1,1,1,1,3,2,,,2014,3,4
955194,1,1,,2,2,2,2,1,1,1,1,1,2,2,,,1995,4,6
955204,1,1,,2,2,2,2,1,1,1,1,2,,1,1,,1989,3,2
955216,1,1,,1,1,1,1,1,1,1,1,2,,1,3,,1968,1,2
955219,1,1,,4,2,3,3,1,1,1,1,1,2,2,,,2014,6,3
955224,1,1,,5,5,,,1,1,,,1,1,2,,2,,4,1
955228,1,1,,2,2,,,1,1,,,2,,1,1,,,3,1
955233,1,1,,3,2,2,2,1,1,1,1,1,1,2,,,2001,2,4
955234,1,1,,2,2,,,1,1,,,1,1,2,,2,,3,1
955235,1,1,,3,3,,,2,2,,,1,1,2,,2,,7,2
955237,2,1,,1,1,1,1,1,1,1,1,1,2,1,2,,1981,5,2
955238,1,1,,3,3,,,1,1,,,2,,2,,,,6,2
955240,2,1,,5,4,4,4,1,1,1,1,1,4,2,,,1999,3,3
955244,2,1,,3,2,,,1,1,,,2,,1,1,2,,3,1
955246,1,1,,1,1,1,1,1,1,1,1,2,,1,1,,1966,1,4
955248,1,1,,1,4,,,1,1,,,,,2,,2,,6,3
955249,1,1,,4,4,,,1,1,,,1,1,1,3,2,,3,1
955254,1,1,,4,3,3,3,1,1,1,1,1,3,2,,,1990,3,3
955264,1,1,,1,2,4,2,1,1,1,1,2,,1,1,,1980,1,2
955265,1,1,,2,2,4,3,1,1,1,1,2,,2,,,2006,6,2
955267,2,1,,4,4,3,3,1,1,2,2,1,4,2,,,2013,4,4
955271,2,1,,2,2,2,2,1,1,1,1,1,2,2,,,1991,2,4
955273,1,1,,2,1,,,1,1,,,2,,1,1,2,,1,1
955274,1,1,,4,4,4,4,1,1,1,1,1,1,2,,,1997,1,4
955293,2,1,,4,4,5,5,1,1,2,2,2,,1,1,,1985,2,2
955296,1,1,,2,2,4,2,1,1,1,1,2,,1,1,,1974,2,2
955301,1,1,,2,1,7,1,1,1,1,1,1,1,1,2,,1983,2,2
955304,1,1,,3,2,2,2,1,1,1,1,1,3,2,,,1989,2,5
955307,2,1,,2,2,2,2,1,1,1,1,1,4,2,,,1998,2,4
955308,1,1,,1,1,,,2,2,,,1,1,2,,2,,2,3
955310,1,1,,2,2,3,3,1,1,1,1,1,4,2,,,1995,2,8
955311,1,1,,2,2,2,2,1,1,1,1,1,2,2,,,2003,2,4
955312,1,1,,4,1,,,1,1,,,1,1,1,3,2,,1,1
955315,1,1,,5,3,3,3,1,1,1,1,1,3,2,,,2011,2,4
955317,2,1,,4,4,2,2,1,1,1,1,1,3,2,,,2003,3,4
955319,1,1,,4,4,3,4,1,1,1,1,1,4,2,,,2007,4,4
955322,2,1,,4,3,4,4,1,1,1,1,1,3,2,,,2008,4,7
955324,2,1,,2,2,2,2,1,1,1,1,1,2,2,,,2006,6,4
955325,1,1,,2,2,3,2,1,1,1,1,1,4,2,,,1998,2,3
955327,1,1,,3,3,2,2,1,1,1,1,1,3,2,,,2011,2,2
955332,1,1,,3,3,2,2,1,1,1,1,1,2,1,1,,1987,1,2
955333,1,1,,1,1,,,1,1,,,2,,1,2,,,2,1
955334,1,1,,2,2,2,2,1,1,1,1,2,,2,,,1984,7,3
955335,1,1,,4,2,2,3,1,1,1,1,2,,1,3,,1992,2,3
955342,1,1,,2,2,2,2,1,1,1,1,1,4,2,,,1997,2,4
955344,1,1,,3,3,3,3,1,1,1,1,1,2,2,,,1999,3,4
955345,2,1,,4,4,3,3,1,1,1,1,1,4,2,,,2016,4,2
955346,1,1,,2,2,,,1,1,,,2,,1,1,2,,5,2
955348,2,1,,3,2,2,2,1,1,1,1,1,1,1,1,,1982,3,3
955354,1,1,,2,2,,,1,1,,,1,1,1,1,,,4,1
955361,1,1,,4,4,4,4,1,1,1,1,1,4,2,,,2013,5,3
955364,2,1,,3,3,3,3,1,1,1,1,1,4,1,1,,2016,4,3
955368,1,1,,3,3,,,1,1,,,2,,1,1,2,,5,1
955373,2,1,,3,3,3,3,1,1,1,1,1,1,1,2,,1992,3,2
955425,2,1,,3,3,3,3,1,1,1,1,1,1,2,,,1993,2,4
955426,2,1,,4,4,4,4,1,1,1,1,2,,2,,,1998,2,4
955429,2,1,,5,5,5,4,1,1,1,1,1,3,2,,,2006,4,4
955431,2,1,,7,3,,,1,1,,,2,,1,1,,,4,1
955435,2,1,,4,5,,,1,1,,,1,2,2,,2,,3,1
955472,1,1,,7,7,4,3,1,1,1,1,1,1,2,,,2010,3,3
955487,2,1,,4,4,,,1,1,,,1,2,2,,2,,5,1
955488,1,1,,4,4,3,3,1,1,1,1,2,,2,,,1993,3,5
955529,1,1,,7,7,7,7,1,1,1,1,3,,1,2,,1986,3,2
955544,1,1,,2,2,4,3,1,1,1,1,2,,2,,,1968,1,3
955555,1,1,,2,2,,,1,1,,,2,,1,2,2,,1,1
955558,1,1,,2,2,,,1,1,,,2,,2,,,,4,2
955560,1,1,,7,3,3,2,1,1,1,1,2,,2,,,1992,1,3
955579,1,1,,2,2,2,2,1,1,1,1,2,,1,2,,1979,2,2
955598,2,1,,4,4,3,3,1,1,1,1,1,2,2,,,1990,3,4
955621,2,1,,2,2,2,2,1,1,1,1,2,,1,2,,1980,2,2
955624,2,1,,4,2,,,1,1,,,2,,2,,2,,2,1
955635,1,1,,4,4,3,3,1,1,1,1,1,3,2,,,2003,1,4
955642,2,1,,3,3,3,3,1,1,1,1,2,,2,,,1986,2,2
955653,1,1,,4,4,4,4,1,1,1,1,1,4,2,,,2004,1,4
955677,1,1,,4,4,4,4,1,1,1,1,1,1,2,,,1994,3,4
955679,2,1,,2,2,2,2,1,1,1,1,1,3,2,,,1990,2,4
955680,2,1,,5,4,5,5,1,1,1,1,1,1,1,2,,1989,2,3
955685,1,1,,4,3,3,3,1,1,1,1,1,3,2,,,1995,3,3
955702,2,1,,2,2,4,4,1,1,1,1,1,4,2,,,2005,2,4
955710,2,1,,2,2,,,1,1,,,1,1,1,2,,,2,1
955717,2,1,,5,4,5,5,1,1,1,1,2,,2,,,1992,3,4
955720,2,1,,3,3,3,2,1,1,1,1,1,3,2,,,1995,2,4
955732,2,1,,2,2,2,2,1,1,1,1,2,,2,,,2004,2,2
955743,1,1,,2,3,4,4,1,1,1,1,1,2,2,,,1991,4,4
955750,1,1,,7,7,,,1,1,,,3,,2,,2,,1,1
955753,2,1,,2,2,2,4,1,1,1,1,1,2,2,,,1996,5,3
955757,1,1,,4,3,,,1,1,,,2,,2,,,,2,4
955763,1,1,,2,2,,,1,1,,,1,2,2,,2,,3,2
955777,2,1,,4,4,4,3,1,1,1,1,2,,2,,,1999,2,4
955778,1,1,,5,4,5,5,1,1,1,1,1,3,2,,,1996,2,2
955782,1,1,,1,1,2,2,1,1,1,1,2,,2,,,1976,2,2
955797,2,1,,3,3,4,4,1,1,1,1,1,2,1,1,,2000,5,4
955804,1,1,,3,3,4,4,1,1,1,1,1,1,2,,,2012,2,4
955833,2,1,,6,4,4,4,1,1,1,1,1,3,2,,,2004,7,3
955839,2,1,,4,4,4,4,1,1,2,2,1,3,2,,,2001,2,5
955853,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2006,2,4
955865,1,1,,4,4,4,3,1,1,1,1,1,4,2,,,2003,1,4
955874,2,1,,3,2,,,1,1,,,1,1,2,,2,,2,2
955875,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2001,2,4
955886,2,1,,3,3,3,3,1,1,1,1,1,3,2,,,2007,2,5
955919,2,1,,5,4,4,4,1,1,1,1,1,3,2,,,2017,2,2
955920,1,1,,4,5,4,4,2,2,1,1,1,2,2,,,1997,3,4
955935,2,1,,2,2,,,2,2,,,2,,1,2,2,,3,1
955960,2,1,,3,3,3,3,2,2,2,2,1,2,1,1,,1986,2,2
955977,2,1,,3,2,,,2,2,,,2,,2,,2,,3,2
955979,1,1,,3,2,3,3,1,1,1,1,2,,1,1,,2004,1,3
955983,2,1,,5,5,3,4,1,1,1,1,1,3,2,,,2010,2,3
955986,2,1,,4,3,,,1,1,,,1,2,2,,2,,2,1
955997,2,1,,4,3,3,3,1,1,1,1,1,4,2,,,2009,2,4
956006,1,1,,2,4,3,3,1,1,1,1,1,4,2,,,2005,5,4
956017,1,1,,4,4,,,1,1,,,1,2,2,,2,,2,5
956041,2,1,,3,4,4,4,1,1,1,1,1,3,2,,,2003,4,4
956056,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2009,2,6
956081,1,1,,3,3,4,3,1,1,1,1,1,2,1,2,,2014,1,2
956098,2,1,,2,2,3,3,1,1,1,1,1,2,2,,,2003,4,4
956118,1,1,,4,4,4,4,1,1,1,1,1,4,2,,,2012,4,3
956130,2,1,,5,5,,,1,1,,,1,1,2,,2,,2,3
956141,2,1,,3,3,3,3,1,1,1,1,1,2,2,,,2010,2,4
956147,1,1,,4,4,4,4,1,1,1,1,1,4,2,,,2009,1,3
956170,1,1,,2,3,,,1,1,,,2,,1,1,2,,3,1
956198,2,1,,3,4,3,3,1,1,1,1,1,3,2,,,1996,5,4
956207,2,1,,3,3,,,1,1,,,1,2,2,,1,,2,1
956223,2,1,,3,3,5,4,1,1,1,1,2,,2,,,1999,2,4
956225,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2010,4,3
956234,2,1,,3,4,,,1,1,,,1,1,2,,2,,4,1
956237,2,1,,5,5,,,1,1,,,1,2,2,,2,,9,1
956247,2,1,,5,5,5,4,1,1,1,1,1,3,2,,,2012,6,2
956251,2,1,,5,5,5,5,1,1,1,1,1,4,2,,,2015,2,3
956254,2,1,,2,2,2,3,1,1,1,1,1,2,2,,,1993,5,4
956258,2,1,,3,3,,,1,1,,,1,2,2,,2,,2,1
956262,2,1,,4,4,4,4,1,1,1,1,2,,2,,,1982,2,3
956279,2,1,,4,4,,,1,1,,,1,2,2,,2,,2,1
956318,1,1,,1,1,,,1,1,,,2,,1,4,,,2,1
956322,1,1,,1,1,1,1,1,1,1,1,2,,1,2,,1979,1,2
956326,1,1,,2,2,2,2,1,1,1,1,2,,2,,,1963,1,2
956353,1,1,,2,3,3,4,1,1,1,1,1,2,2,,,2011,2,4
956356,2,1,,4,3,,,1,1,,,2,,1,1,2,,2,1
956365,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2005,3,4
956366,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2014,2,4
956376,1,1,,3,3,3,3,1,1,1,1,1,4,2,,,2018,2,2
956399,1,1,,4,2,5,2,1,1,1,1,2,,1,2,,1966,2,2
956445,1,1,,1,2,2,2,1,1,1,1,2,,2,,,1962,1,3
956446,1,1,,4,4,2,2,1,1,1,1,1,2,2,,,2017,1,5
956449,1,1,,3,3,,,1,1,,,1,1,1,1,,,6,2
956454,2,1,,4,4,4,3,1,1,1,1,1,4,2,,,1997,7,4
956455,2,1,,5,5,4,4,1,1,1,1,1,4,2,,,2013,6,2
956457,1,1,,4,4,5,4,1,1,1,1,1,1,1,1,,1987,2,3
956459,1,1,,4,3,4,3,1,1,1,1,1,2,2,,,1992,2,5
956460,1,1,,2,2,2,2,1,1,1,1,1,4,2,,,2010,1,6
956467,1,1,,5,2,3,2,1,1,1,1,2,,1,4,,1973,2,2
956468,1,1,,2,1,2,3,1,1,1,1,2,,1,1,,1973,1,2
956474,1,1,,3,3,3,4,1,1,1,1,2,,2,,,1985,1,4
956475,1,1,,2,2,2,2,1,1,1,1,2,,2,,,2000,1,4
956507,2,1,,3,3,4,3,1,1,1,1,1,2,2,,,2006,3,3
956523,1,1,,2,2,2,2,1,1,1,1,2,,2,,,2008,3,4
956548,2,1,,1,1,,,1,1,,,3,,2,,,,2,2
956558,2,1,,5,3,7,7,1,1,1,1,2,,1,3,,1987,3,2
956579,2,1,,3,3,,,1,1,,,1,1,1,1,,,2,2
956581,2,1,,5,4,4,4,1,1,1,1,2,,2,,,1988,2,3
956606,1,1,,3,3,3,3,1,1,1,1,1,3,2,,,1994,1,4
956619,2,1,,7,5,7,7,1,1,1,1,1,4,2,,,2014,2,3
956631,1,1,,1,1,,,1,1,,,2,,1,1,,,2,2
956645,2,1,,2,2,,,1,1,,,1,1,2,,2,,2,3
956660,2,1,,3,2,3,2,1,1,1,1,1,4,2,,,2013,2,3
956665,2,1,,4,4,4,7,1,1,1,1,1,4,2,,,2012,3,2
956672,2,1,,4,5,4,4,1,1,1,1,1,4,2,,,2017,3,3
956691,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2013,4,5
956693,2,1,,2,2,2,2,1,1,1,1,2,,2,,,2005,2,4
956762,1,1,,1,1,,,1,1,,,2,,1,3,,,1,1
956780,1,1,,4,3,4,4,1,1,1,1,1,4,2,,,2007,1,4
956781,2,1,,5,3,,,1,1,,,1,1,1,1,2,,3,2
956783,1,1,,4,3,3,3,1,1,1,1,1,3,2,,,2006,3,3
956797,1,1,,2,2,4,4,1,1,1,1,1,1,2,,,2006,2,3
956800,1,1,,4,3,2,2,1,1,1,1,1,1,2,,,1990,2,4
956801,1,1,,2,1,,,1,1,,,1,1,1,2,2,,2,2
956807,1,1,,5,5,3,3,1,1,1,1,1,4,2,,,2016,2,3
956826,1,1,,2,3,3,3,1,1,1,1,1,1,2,,,2000,2,3
956838,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2011,3,4
956863,2,1,,3,3,2,2,1,1,1,1,1,2,1,3,,1985,1,2
956879,2,1,,3,3,,,1,1,,,1,1,2,,2,,4,1
956886,1,1,,1,1,,,1,1,,,2,,1,2,,,4,1
956888,1,1,,3,4,2,2,1,1,1,1,1,2,2,,,1996,3,4
956892,2,1,,3,4,4,3,1,1,1,1,1,3,1,1,,2008,5,4
956895,2,1,,5,4,,,1,1,,,2,,2,,2,,2,3
956896,2,1,,3,3,2,2,1,1,1,1,1,1,2,,,1995,3,4
956898,1,1,,2,2,2,2,1,1,1,1,1,2,1,2,,1983,2,3
956899,1,1,,4,4,4,4,1,1,1,1,2,,1,1,,1984,5,3
956904,1,1,,2,2,2,2,1,1,1,1,1,1,2,,,2000,4,5
956905,2,1,,4,4,4,4,1,1,1,1,1,2,2,,,2017,2,3
956906,2,1,,2,2,3,2,1,1,1,1,1,3,1,2,,1985,2,2
956916,2,1,,2,2,2,2,1,1,1,1,1,4,2,,,1993,3,5
956918,2,1,,2,2,2,2,1,1,1,1,1,4,2,,,2009,2,3
956921,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2018,2,3
956923,2,1,,2,2,2,2,1,1,1,1,1,4,2,,,2005,2,4
956938,1,1,,3,3,3,3,1,1,1,1,1,4,2,,,2010,2,4
956939,2,1,,4,4,3,3,1,1,1,1,1,4,2,,,2003,2,3
956974,1,1,,2,2,2,2,1,1,1,1,2,,2,,,1986,1,5
956975,2,1,,2,2,2,2,1,1,1,1,2,,2,,,1988,2,4
956986,1,1,,1,1,2,2,1,1,1,1,1,2,1,2,,1979,2,2
956990,1,1,,4,2,,,1,1,,,2,,1,1,,,1,1
957002,2,1,,4,4,3,2,1,1,1,1,2,,1,1,,1996,2,4
957007,2,1,,2,1,,,1,1,,,2,,2,,2,,3,1
957009,1,1,,4,4,5,5,1,1,1,1,1,2,2,,,1998,2,4
957010,1,1,,4,4,4,4,1,1,1,1,2,,1,2,,1996,2,4
957013,2,1,,2,2,3,3,1,1,1,1,1,1,2,,,1996,3,3
957020,2,1,,4,4,,,1,1,,,2,,2,,2,,2,1
957023,2,1,,2,2,,,1,1,,,2,,2,,2,,2,2
957033,2,1,,2,2,4,2,1,1,1,1,1,2,2,,,2012,2,3
957046,2,1,,2,2,2,2,1,1,1,1,1,3,2,,,1986,2,3
957048,2,1,,2,2,,,1,1,,,1,1,2,,2,,3,5
957050,2,1,,3,3,2,3,1,1,1,1,1,4,2,,,2011,3,4
957051,1,1,,2,2,2,2,1,1,1,1,1,2,2,,,2008,2,2
957052,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,1993,2,3
957057,2,1,,3,3,3,3,1,1,1,1,2,,1,3,,1984,2,2
957061,2,1,,2,2,2,2,1,1,1,1,1,1,2,,,2007,2,5
957092,2,1,,2,2,2,2,1,1,1,1,1,2,2,,,1993,2,5
957093,1,1,,2,2,2,2,1,1,1,1,2,,2,,,1979,2,4
957094,2,1,,2,2,2,2,1,1,1,1,1,3,1,2,,1999,2,2
957095,2,1,,2,2,,,1,1,,,2,,1,1,,,3,1
957097,2,1,,2,1,,,1,1,,,2,,1,1,,,5,1
957098,1,1,,2,2,2,2,1,1,1,1,1,3,2,,,2006,2,4
957137,2,1,,2,2,2,2,1,1,1,1,1,2,1,1,,1991,2,2
957154,2,1,,2,1,,,1,1,,,2,,2,,2,,4,1
957158,2,1,,2,2,3,2,1,1,1,1,1,3,2,,,2016,6,2
957174,1,1,,4,4,4,5,1,1,1,1,1,3,2,,,2013,3,3
957206,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2019,6,2
957217,1,1,,1,1,2,2,1,1,1,1,2,,1,3,,1966,1,2
957225,1,1,,3,2,,,1,1,,,2,,1,1,,,2,1
957234,2,1,,2,2,2,2,1,1,1,1,1,1,2,,,1992,6,3
957238,1,1,,5,5,,,1,1,,,2,,2,,2,,8,4
957258,1,1,,1,1,1,1,3,3,3,3,2,,1,2,,1968,5,2
957262,1,1,,1,1,1,1,1,1,1,1,2,,1,2,,1966,2,2
957264,1,1,,1,1,,,1,1,,,2,,1,1,2,,1,1
957284,2,1,,5,4,,,1,1,,,2,,2,,2,,2,1
957296,2,1,,4,4,,,1,1,,,2,,1,2,2,,2,1
957303,1,1,,2,2,3,3,1,1,1,1,1,1,2,,,2004,2,4
957306,2,1,,1,1,3,3,1,1,1,1,2,,1,2,,1971,2,2
957307,1,1,,5,3,4,3,1,1,1,1,1,1,1,3,,2002,1,2
957313,1,1,,3,3,3,2,1,1,1,1,2,,1,2,,1980,1,2
957315,2,1,,2,3,2,2,1,1,1,1,1,1,2,,,1982,3,2
957333,2,1,,2,2,3,2,1,1,1,1,1,2,2,,,1990,2,3
957344,2,1,,5,4,5,5,2,1,2,1,2,,1,3,,1994,3,5
957386,2,1,,4,4,3,4,1,1,1,1,1,4,2,,,2018,2,3
957397,2,1,,4,3,,,1,1,,,2,,1,1,2,,3,1
957492,2,1,,3,3,2,2,1,1,1,1,1,2,2,,,2003,2,4
957498,1,1,,5,4,,,1,1,,,1,2,2,,2,,2,1
957502,1,1,,3,3,3,3,1,1,1,1,2,,1,3,,1972,4,2
957506,2,1,,4,5,3,3,1,1,1,1,1,3,2,,,2010,6,3
957508,1,1,,2,1,3,2,1,1,1,1,2,,1,4,,1968,2,2
957509,2,1,,2,2,2,3,1,1,1,1,1,3,2,,,1988,4,4
957516,1,1,,1,2,,,1,1,,,2,,1,3,,,1,1
957545,1,1,,3,3,3,2,1,1,1,1,1,4,2,,,1994,2,4
957548,2,1,,3,3,3,3,1,1,1,1,1,1,1,2,,1987,2,2
957552,1,1,,4,5,4,4,1,1,1,1,1,4,2,,,2007,4,5
957556,2,1,,2,2,,,1,1,,,1,2,1,1,,,3,2
957559,1,1,,2,1,2,1,1,1,1,1,1,3,2,,,1998,2,5
957564,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2008,2,2
957579,1,1,,4,4,3,3,1,1,1,1,1,1,2,,,1995,4,4
957586,1,1,,4,4,4,2,1,1,1,1,1,3,2,,,2007,4,2
957589,1,1,,2,2,,,1,1,,,2,,2,,,,1,1
957610,2,1,,2,1,3,2,1,1,1,1,2,,1,1,,1976,2,2
957616,2,1,,7,7,,,1,1,,,2,,2,,2,,2,2
957652,1,1,,4,3,,,1,1,,,2,,1,2,2,,3,1
957654,2,1,,3,3,4,5,1,1,1,1,1,3,2,,,1999,3,3
957657,2,1,,4,4,2,3,1,1,1,1,1,4,2,,,2011,2,5
957661,2,1,,2,3,2,2,1,1,1,1,1,2,2,,,2006,2,4
957664,2,1,,3,4,3,3,1,1,1,1,2,,1,2,,1972,2,2
957671,2,1,,3,7,7,7,1,1,1,1,1,1,2,,,1993,4,3
957674,2,1,,5,4,7,7,1,1,1,1,1,2,2,,,1996,3,4
957677,2,1,,2,2,2,2,1,1,1,1,1,4,2,,,2001,2,2
957684,2,1,,3,3,3,3,1,1,1,1,1,1,2,,,1989,2,3
957687,2,1,,4,4,4,4,1,1,1,1,1,4,2,,,2020,2,3
957692,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2004,7,4
957693,2,1,,5,5,2,2,1,1,1,1,1,3,2,,,2007,2,2
957696,2,1,,1,2,2,3,1,1,1,1,2,,2,,,1985,2,3
957701,2,1,,2,4,7,3,1,1,1,1,2,,1,1,,1984,4,3
957705,2,1,,5,5,5,7,1,1,1,1,1,3,2,,,2014,3,4
957709,1,1,,2,2,2,2,1,1,1,1,1,2,2,,,1991,6,5
957711,1,1,,2,3,5,6,1,1,2,2,1,2,2,,,2000,5,5
957713,2,1,,3,3,3,2,1,1,1,1,1,4,2,,,2006,2,3
957714,2,1,,2,2,4,4,1,1,1,1,1,2,2,,,1996,2,4
957721,1,1,,5,4,4,2,1,1,1,1,1,3,2,,,1998,3,5
957729,1,1,,2,2,2,1,1,1,1,1,2,,2,,,1969,2,4
957736,1,1,,2,2,2,2,1,1,1,1,2,,2,,,2007,2,5
957746,2,1,,3,4,3,4,1,1,1,1,1,2,2,,,2008,2,2
957749,2,1,,2,2,2,2,1,1,1,1,2,,2,,,1993,2,2
957754,2,1,,2,2,1,2,1,1,1,1,2,,1,2,,1973,3,2
957760,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2002,2,4
957763,1,1,,2,2,,,1,1,,,1,1,2,,2,,2,2
957764,2,1,,1,1,,,1,1,,,2,,1,1,,,3,1
957769,2,1,,2,2,2,2,1,1,1,1,1,1,2,,,1993,3,5
957771,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,1995,3,4
957775,2,1,,3,3,3,3,1,1,1,1,1,3,2,,,2009,2,4
957776,2,1,,2,2,2,2,1,1,1,1,1,3,2,,,2011,3,3
957778,2,1,,3,3,3,3,1,1,1,1,1,4,2,,,2011,4,3
957780,2,1,,4,4,,,1,1,,,1,1,2,,2,,3,1
957788,1,1,,2,2,2,2,1,1,1,1,2,,1,2,,1977,2,2
957799,2,1,,2,2,2,4,1,1,1,1,1,1,1,2,,2001,2,2
957837,2,1,,3,3,3,3,1,1,1,1,2,,2,,,1987,2,4
957852,2,1,,4,3,4,4,1,1,1,1,1,1,2,,,1992,2,4
957892,1,1,,7,7,,,1,1,,,1,2,2,,2,,1,1
957903,1,1,,4,4,,,1,1,,,1,2,2,,2,,1,1
957908,1,1,,3,1,,,1,1,,,2,,1,3,,,3,1
957909,1,1,,2,2,1,1,1,1,1,1,2,,1,3,,1960,2,2
957920,2,1,,4,4,3,3,1,1,1,1,1,3,2,,,2000,3,3
957924,1,1,,2,2,2,2,1,1,1,1,1,4,2,,,1984,3,5
957931,1,1,,2,2,5,5,1,1,1,1,1,2,2,,,2001,1,4
957938,2,1,,3,3,3,3,1,1,1,1,1,2,2,,,2004,5,4
957955,1,1,,7,4,2,2,1,1,1,1,1,2,2,,,2016,3,3
957973,2,1,,3,3,3,3,1,1,1,1,2,,2,,,1989,2,3
957983,2,1,,4,3,3,3,1,1,1,1,1,4,2,,,2006,2,4
957987,2,1,,3,3,3,3,1,1,1,1,2,,1,1,,1999,2,3
957988,1,1,,3,3,3,3,1,1,1,1,1,2,2,,,2008,3,4
957989,2,1,,5,4,3,3,1,1,1,1,2,,2,,,1995,3,4
957993,1,1,,3,3,4,4,1,1,1,1,1,3,2,,,2017,2,4
957999,1,1,,2,2,2,2,1,1,1,1,2,,1,2,,1969,5,2
