NQUEST,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA11,YTA12,YTA2,YTA3,YTA31,YTA32,YTA4,YTA5,YM,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
946863,8763.309091,0,0,0,6360,0,0,0,6360,600,0,600,0,0,0,0,0,5760,0,2403.309091,2400,0,2400,3.3090910475,3.3090910475,0,0,0,1,1
946865,9602.6919603,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691960322,0,0,0,2.691960322,2.691960322,0,0,0,1,1
946868,51030.988703,0,0,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,12030.988703,12000,0,12000,30.988702722,30.988702722,0,0,0,9,5
946884,14608.3138,14600,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3137996066,0,0,0,8.3137996066,8.3137996066,0,0,0,2,1
946904,60061.977405,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.977405444,0,0,0,61.977405444,61.977405444,0,0,0,9,5
946905,250757.70431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,30757.704309,28000,10000,18000,2757.7043089,713.21883719,0,3659.3891522,1614.9036804,10,5
946912,99185.932216,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,24185.932216,24000,0,24000,185.93221633,185.93221633,0,0,0,10,5
946915,94092.966108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,24092.966108,24000,0,24000,92.966108166,92.966108166,0,0,0,10,5
946916,64192.966108,30000,30000,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,12092.966108,12000,0,12000,92.966108166,92.966108166,0,0,0,9,5
946921,72092.966108,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12092.966108,12000,0,12000,92.966108166,92.966108166,0,0,0,10,5
946979,49708.46046,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,9708.4604595,9600,0,9600,108.46045953,108.46045953,0,0,0,8,4
946985,14012.395481,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,3612.3954811,3600,0,3600,12.395481089,12.395481089,0,0,0,2,1
946987,69308.493866,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9308.4938659,12000,0,12000,-2691.506134,0,0,0,2691.5061341,9,5
946988,20226.228835,15000,15000,0,-3600,0,0,0,-3600,0,0,0,0,-3600,0,3600,0,0,0,8826.228835,10800,0,10800,-1973.771165,0,0,0,1973.771165,4,2
946989,113016.92092,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,11016.920919,10800,0,10800,216.92091905,216.92091905,0,0,0,10,5
947003,105376.0563,72000,72000,0,26600,26600,26600,0,0,0,0,0,0,0,0,0,0,0,0,6776.0562979,9600,0,9600,-2823.943702,154.94351361,0,0,2978.8872157,10,5
947012,45237.186443,27200,26000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18037.186443,18000,0,18000,37.186443267,37.186443267,0,0,0,8,4
947018,81723.954811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72000,9723.9548109,9600,0,9600,123.95481089,123.95481089,0,0,0,10,5
947023,99929.661082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,24929.661082,24000,0,24000,929.66108166,929.66108166,0,0,0,10,5
947036,209980.16232,0,0,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,200000,9380.1623219,12000,0,12000,-2619.837678,789.40342503,0,0,3409.2411031,10,5
947049,19464.171188,11973.31851,11973.32,0,266.68148972,0,0,0,266.68148972,26.681489717,26.681489717,0,0,120,120,0,120,0,0,7224.1711881,7200,0,7200,24.171188123,24.171188123,0,0,0,3,2
947055,26390.099137,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390.0991369,7200,0,7200,-809.9008631,15.494351361,0,0,825.39521444,5,3
947059,127216.92092,0,0,0,108000,108000,108000,0,0,0,0,0,0,0,0,0,0,0,0,19216.920919,19000,0,19000,216.92091905,216.92091905,0,0,0,10,5
947076,33306.966487,10790,10790,0,1600,0,0,0,1600,0,0,0,0,0,0,0,1600,0,15000,5916.9664868,6350,350,6000,-433.0335132,105.26771359,0,0,538.30122681,6,3
947086,13082.831995,0,0,0,9750,0,0,0,9750,600,0,600,0,0,0,0,600,8550,0,3332.8319954,4800,0,4800,-1467.168005,4.1886820531,0,0,1471.3566866,2,1
947096,38861.977405,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,18061.977405,18000,0,18000,61.977405444,61.977405444,0,0,0,7,4
947182,38030.988703,13000,13000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,12030.988703,12000,0,12000,30.988702722,30.988702722,0,0,0,7,4
947188,151570.46631,120000,120000,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,0,0,6870.4663052,6000,0,6000,870.46630521,389.54693871,0,480.9193665,0,10,5
947198,7807.4475273,0,0,0,2800,0,0,0,2800,0,0,0,0,0,0,0,2800,0,5000,7.4475273475,0,0,0,7.4475273475,7.4475273475,0,0,0,1,1
947251,41200,10800,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,5400,5400,0,5400,0,0,0,0,0,7,4
947263,66020.019789,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,11020.019789,10800,0,10800,220.01978933,220.01978933,0,0,0,9,5
947268,14021.781207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12021.781207,12000,0,12000,21.781206546,21.781206546,0,0,0,2,1
947286,44715.494351,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,0,0,9615.4943514,9600,0,9600,15.494351361,15.494351361,0,0,0,8,4
947289,22621.692092,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,9621.6920919,9600,0,9600,21.692091905,21.692091905,0,0,0,4,2
947293,29115.494351,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,9615.4943514,9600,0,9600,15.494351361,15.494351361,0,0,0,6,3
947297,12960,0,0,0,12960,0,0,0,12960,0,0,0,0,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,2,1
947319,102464.83054,0,0,0,68200,91000,91000,0,-22800,0,0,0,0,-24000,0,24000,1200,0,17000,17264.830541,16800,0,16800,464.83054083,464.83054083,0,0,0,10,5
947331,23009.339317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,6009.3393168,6000,0,6000,9.3393168499,9.3393168499,0,0,0,4,2
947339,34706.197741,13000,13000,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,4806.1977405,4800,0,4800,6.1977405444,6.1977405444,0,0,0,7,4
947340,11500,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0,1,1
947364,16142.455526,0,0,0,9854,9854,9854,0,0,0,0,0,0,0,0,0,0,0,0,6288.455526,6250,0,6250,38.455525983,38.455525983,0,0,0,3,2
947366,14071.724263,0,0,0,9503,9503,9503,0,0,0,0,0,0,0,0,0,0,0,0,4568.7242633,4560,0,4560,8.7242633058,8.7242633058,0,0,0,2,1
947374,22980.387549,0,0,0,17748,20748,20748,0,-3000,0,0,0,0,-3000,0,3000,0,0,0,5232.3875493,5140.3452199,0,5140.3452199,92.042329371,92.042329371,0,0,0,4,2
947721,25530.988703,19500,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030.9887027,6000,0,6000,30.988702722,30.988702722,0,0,0,5,3
947768,28803.09887,0,0,0,24000,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,4803.0988703,4800,0,4800,3.0988702722,3.0988702722,0,0,0,6,3
947779,7500.9296611,7000,7000,0,-500,100,100,0,-600,0,0,0,0,-600,0,600,0,0,1000,0.9296610817,0,0,0,0.9296610817,0.9296610817,0,0,0,1,1
947786,46960.892264,21446.540881,21446.54,0,553.4591195,0,0,0,553.4591195,553.4591195,553.4591195,0,0,0,0,0,0,0,8000,16960.892264,22266.289962,0,22266.289962,-5305.397698,77.614570287,0,0,5383.0122681,8,4
947790,20401.824872,15000,15000,0,2400,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,3001.8248719,3000,0,3000,1.8248718696,1.8248718696,0,0,0,4,2
947794,8200,0,0,0,5200,5200,5200,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0,1,1
947799,27383.101969,11000,11000,0,7780,7280,7280,0,500,500,0,500,0,0,0,0,0,0,5000,3603.1019691,3600,0,3600,3.1019691425,3.1019691425,0,0,0,5,3
947801,163015.20603,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000,96015.206025,96000,0,96000,15.206025244,15.206025244,0,0,0,10,5
947803,192358.18012,0,0,0,130000,130000,130000,0,0,0,0,0,0,0,0,0,0,0,50000,12358.180118,12000,3600,8400,358.18011751,358.18011751,0,0,0,10,5
947808,65355.121779,57000,55000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8355.1217792,7800,0,7800,555.12177923,166.20061003,0,388.9211692,0,9,5
947813,164520.24149,0,0,0,24400,23400,23400,0,1000,0,0,0,0,0,0,0,1000,0,48000,92120.24149,24000,0,24000,68120.24149,20864.514587,10754.073035,37667.973192,1166.3193248,10,5
947821,48075.364997,42400,42000,400,750,0,0,0,750,0,0,0,750,0,0,0,0,0,0,4925.3649969,6000,0,6000,-1074.635003,75.922321669,0,15.762,1166.3193248,8,4
947833,9600,0,0,0,6000,0,0,0,6000,0,0,0,0,0,0,0,0,6000,0,3600,3600,0,3600,0,0,0,0,0,1,1
947838,19282.574918,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5282.5749179,6000,0,6000,-717.4250821,0.3098870272,0,0,717.73496908,3,2
947839,13600,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,0,0,5800,5800,0,5800,0,0,0,0,0,2,1
947840,18015.494351,9473.6842105,9473.684,0,2526.3157895,0,0,0,2526.3157895,2526.3157895,2526.3157895,0,0,0,0,0,0,0,0,6015.4943514,6000,0,6000,15.494351361,15.494351361,0,0,0,3,2
947852,326778.89832,0,0,0,58500,58500,58500,0,0,0,0,0,0,0,0,0,0,0,70000,198278.89832,198000,18000,180000,278.8983245,278.8983245,0,0,0,10,5
947886,22830.988703,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,7230.9887027,7200,0,7200,30.988702722,30.988702722,0,0,0,4,2
947897,27851.750039,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,0,0,1201.7500393,1200,0,1200,1.7500392975,1.7500392975,0,0,0,5,3
947909,106322.4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,6322.407203,6000,0,6000,322.40720303,322.40720303,0,0,0,10,5
947914,14203.039694,10000,10000,0,1000,0,0,0,1000,1000,1000,0,0,0,0,0,0,0,0,3203.0396938,4800,0,4800,-1596.960306,0,0,0,1596.9603062,2,1
947923,7200,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
947937,43457.747176,0,0,0,31850,31850,31850,0,0,0,0,0,0,0,0,0,0,0,0,11607.747176,11600,0,11600,7.7471756805,7.7471756805,0,0,0,8,4
947951,174959.80832,0,0,0,97914,121914,121914,0,-24000,0,0,0,0,-24000,0,24000,0,0,27645,49400.808321,49200,0,49200,200.80832055,58.878535172,0,141.92978538,0,10,5
947955,133787.84962,0,0,0,101500,101500,101500,0,0,0,0,0,0,0,0,0,0,0,1500,30787.849623,31600,22000,9600,-812.1503767,49.131586216,0,0,861.2819629,10,5
947958,161795.07634,0,0,0,109600,109600,109600,0,0,0,0,0,0,0,0,0,0,0,10000,42195.076335,40000,0,40000,2195.0763351,342.35420485,0,1852.7221302,0,10,5
947971,7711.2395481,0,0,0,3510,3510,3510,0,0,0,0,0,0,0,0,0,0,0,0,4201.2395481,4200,0,4200,1.2395481089,1.2395481089,0,0,0,1,1
947978,124066.98789,95000,95000,0,21600,21600,21600,0,0,0,0,0,0,0,0,0,0,0,0,7466.9878927,7200,0,7200,266.98789265,266.98789265,0,0,0,10,5
947993,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7200,7200,0,7200,0,0,0,0,0,3,2
947997,73828.933228,48000,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25828.933228,25800,15400,10400,28.933228278,28.933228278,0,0,0,10,5
948009,14408.76919,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,0,0,7208.7691904,7200,0,7200,8.7691903519,8.7691903519,0,0,0,2,1
948010,40827.053681,21900,21500,400,4000,0,0,0,4000,0,0,0,0,0,0,0,4000,0,-3000,17927.053681,17800,0,17800,127.05368116,127.05368116,0,0,0,7,4
948015,41485.653584,0,0,0,16500,11400,11400,0,5100,5100,0,5100,0,0,0,0,0,0,1000,23985.653584,24400,0,24400,-414.3464159,123.95481089,0,0,538.30122681,8,4
948023,114116.14773,101200,100000,1200,-11184,0,0,0,-11184,0,0,0,516,-11700,0,11700,0,0,0,24100.147728,20800,0,20800,3300.1477283,278.8983245,0,3021.2494038,0,10,5
948028,180645.11886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171500,9145.1188579,7800,0,7800,1345.1188579,76.754710336,0,1268.3641476,0,10,5
948029,64810.156999,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,0,0,34910.156999,32971.764094,0,32971.764094,1938.3929052,929.66108166,296.74833132,711.98349222,0,9,5
948031,159256.1711,82000,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77256.171103,78000,42000,36000,-743.8288975,104.985684,0,1842.6915526,2691.5061341,10,5
948033,111898.38583,89000,89000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22898.385835,21800,0,21800,1098.3858349,309.88702722,0,788.49880766,0,10,5
948047,11900,0,0,0,11900,0,0,0,11900,8400,0,8400,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,2,1
948068,85666.583909,40000,40000,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,6666.583909,6500,0,6500,166.58390896,166.58390896,0,0,0,10,5
948079,87947.946127,76000,76000,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,0,11847.946127,14400,0,14400,-2552.053873,139.45226112,0,0,2691.5061341,10,5
948092,72495.21823,0,0,0,62400,62400,62400,0,0,0,0,0,0,0,0,0,0,0,0,10095.21823,8400,0,8400,1695.2182302,61.977405444,0,1633.2408248,0,10,5
948093,14049.183475,0,0,0,4045,0,0,0,4045,1800,0,1800,0,945,945,0,1300,0,1600,8404.1834749,8400,0,8400,4.1834748675,4.1834748675,0,0,0,2,1
948098,66898.933706,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,6898.933706,6600,0,6600,298.93370596,298.93370596,0,0,0,9,5
948099,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,1,1
948101,350695.31866,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000,695.31865511,0,0,0,695.31865511,695.31865511,0,0,0,10,5
948103,208798.72366,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,6798.7236612,6600,0,6600,198.72366124,198.72366124,0,0,0,10,5
948104,150542.90531,0,0,0,2700,0,0,0,2700,0,0,0,0,0,0,0,2700,0,75412.019421,72430.885889,72378.917955,7100,65278.917955,51.967934394,51.967934394,0,0,0,10,5
948107,108759.44179,28029,27429,600,600,0,0,0,600,0,0,0,0,0,0,0,600,0,68166.901587,11963.540208,14550,0,14550,-2586.459792,27.88983245,0,0,2614.3496249,10,5
948111,22809.296611,17353.846154,16153.85,1200,1846.1538462,0,0,0,1846.1538462,1846.1538462,1846.1538462,0,0,0,0,0,0,0,0,3609.2966108,3600,0,3600,9.2966108166,9.2966108166,0,0,0,4,2
948113,13956.343738,0,0,0,9410,8460,6960,1500,950,0,0,0,0,0,0,0,0,950,0,4546.343738,4800,0,4800,-253.656262,15.494351361,0,0,269.15061341,2,1
948132,12476.763998,0,0,0,9050,0,0,0,9050,50,0,50,0,0,0,0,0,9000,0,3426.7639983,3600,0,3600,-173.2360017,6.1977405444,0,0,179.43374227,2,1
948137,28998.273012,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4998.2730124,6000,0,6000,-1001.726988,3.1019691425,0,0,1004.8289567,6,3
948140,62434.491021,43000,42000,1000,6240,6240,6240,0,0,0,0,0,0,0,0,0,0,0,0,13194.491021,13440,0,13440,-245.5089793,77.471756805,0,0,322.98073609,9,5
948149,34456.11496,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11456.11496,13100,1200,11900,-1643.88504,87.650572678,0,0,1731.5356129,7,4
948165,72391.83618,0,0,0,-1200,0,0,0,-1200,0,0,0,0,-3000,0,3000,1800,0,60000,13591.83618,15600,0,15600,-2008.16382,216.92091905,139.85198447,0,2364.9367231,10,5
948167,45357.395481,15023,15023,0,622,0,0,0,622,622,622,0,0,0,0,0,0,0,22500,7212.3954811,7200,0,7200,12.395481089,12.395481089,0,0,0,8,4
948171,194963.30202,180000,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14963.302023,12600,0,12600,2363.3020227,733.45083709,726.42340191,903.42778372,0,10,5
948175,157965.00916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,7965.0091621,7200,0,7200,765.00916209,194.9488413,570.06032079,0,0,10,5
948198,13000,11698.113208,11698.11,0,1301.8867925,0,0,0,1301.8867925,301.88679245,301.88679245,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,2,1
948212,11200.065076,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,10000,0.0650762757,0,0,0,0.0650762757,0.0650762757,0,0,0,1,1
948222,23000.309887,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,0,0,4800.309887,4800,0,4800,0.3098870272,0.3098870272,0,0,0,4,2
948225,158333.61545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,38333.615445,38271.63804,29000,9271.6380398,61.977405444,61.977405444,0,0,0,10,5
948227,73353.09887,27600,27600,0,40950,40950,40950,0,0,0,0,0,0,0,0,0,0,0,0,4803.0988703,4800,0,4800,3.0988702722,3.0988702722,0,0,0,10,5
948234,32800,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,6,3
948236,28123.954811,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,6123.9548109,6000,0,6000,123.95481089,123.95481089,0,0,0,6,3
948238,24861.977405,0,0,0,600,0,0,0,600,0,0,0,0,0,0,0,600,0,20000,4261.9774054,4200,0,4200,61.977405444,61.977405444,0,0,0,5,3
948243,85021.692092,12000,12000,0,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,58000,6021.6920919,6000,0,6000,21.692091905,21.692091905,0,0,0,10,5
948246,9337.1864433,3000,3000,0,1100,0,0,0,1100,0,0,0,0,0,0,0,1100,0,0,5237.1864433,5200,0,5200,37.186443267,37.186443267,0,0,0,1,1
948255,5460,0,0,0,5460,5460,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
948261,31850,7000,7000,0,17850,11050,8450,2600,6800,0,0,0,0,0,0,0,6800,0,1000,6000,6000,0,6000,0,0,0,0,0,6,3
948262,8570,3500,3500,0,5070,3770,3770,0,1300,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,1,1
948264,93342.966108,50400,50000,400,36350,35750,35750,0,600,600,600,0,0,0,0,0,0,0,0,6592.9661082,6500,0,6500,92.966108166,92.966108166,0,0,0,10,5
948266,91410.682772,35000,35000,0,500,0,0,0,500,0,0,0,0,0,0,0,500,0,49317.716664,6592.9661082,6500,0,6500,92.966108166,92.966108166,0,0,0,10,5
948267,7806.1977405,12000,12000,0,-4200,0,0,0,-4200,0,0,0,0,-4200,0,4200,0,0,0,6.1977405444,0,0,0,6.1977405444,6.1977405444,0,0,0,1,1
948268,20212.395481,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212.3954811,4200,0,4200,12.395481089,12.395481089,0,0,0,4,2
948269,30896,18062,18062,0,8034,8034,8034,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0,6,3
948341,67717.265487,0,0,0,39280,39280,39280,0,0,0,0,0,0,0,0,0,0,0,0,28437.265487,27400,8100,19300,1037.2654874,51.641977859,0,985.62350957,0,9,5
948349,199922.22842,0,0,0,85000,85000,85000,0,0,0,0,0,0,0,0,0,0,0,63000,51922.228424,55100,9500,45600,-3177.771576,0,0,0,3177.7715756,10,5
948356,214242.06626,0,0,0,27800,27800,7800,20000,0,0,0,0,0,0,0,0,0,0,180000,6442.0662565,4800,0,4800,1642.0662565,774.71756805,0,867.34868842,0,10,5
948384,8882.8819797,0,0,0,1000,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,7882.8819797,7800,0,7800,82.881979739,82.881979739,0,0,0,1,1
948388,11600.061977,4500,4500,0,700,0,0,0,700,0,0,0,0,0,0,0,700,0,0,6400.0619774,6400,0,6400,0.0619774054,0.0619774054,0,0,0,1,1
948394,47026.507467,36100,36100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10926.507467,12300,0,12300,-1373.492533,61.977405444,0,0,1435.4699382,8,4
948395,153357.95025,0,0,0,40440,40440,40440,0,0,0,0,0,0,0,0,0,0,0,77500,35417.950247,34200,7200,27000,1217.9502466,508.50072353,0,709.44952306,0,10,5
948406,76056.370081,0,0,0,8500,0,0,0,8500,0,0,0,7500,0,0,0,1000,0,58000,9556.3700813,9200,0,9200,356.3700813,356.3700813,0,0,0,10,5
948419,21149.166789,0,0,0,15100,15100,15100,0,0,0,0,0,0,0,0,0,0,0,0,6049.1667886,6000,0,6000,49.166788609,49.166788609,0,0,0,4,2
948420,17280.071576,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,0,0,8830.0715759,8800,0,8800,30.071575922,30.071575922,0,0,0,3,2
948426,59049.581924,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,7249.5819244,7200,0,7200,49.581924355,49.581924355,0,0,0,9,5
948427,46642.966108,10800,10800,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,0,20000,6092.9661082,6000,0,6000,92.966108166,92.966108166,0,0,0,8,4
948442,24636.546202,0,0,0,1600,0,0,0,1600,0,0,0,0,0,0,0,1600,0,20000,3036.5462024,3000,0,3000,36.546202437,36.546202437,0,0,0,5,3
948452,20551.682609,700,700,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,4251.6826091,4200,0,4200,51.682609076,20.142656769,0,31.539952306,0,4,2
948453,27599.124752,9900,9900,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,0,0,5349.1247524,5349.1247524,0,5349.1247524,0,0,0,0,0,5,3
948454,146837.92941,85770,84500,1270,42100,48100,48100,0,-6000,0,0,0,0,-6000,0,6000,0,0,0,18967.929411,18500,0,18500,467.9294111,467.9294111,0,0,0,10,5
948459,10600,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,7000,2400,2400,0,2400,0,0,0,0,0,1,1
948461,73046.483054,37500,37500,0,29500,32500,32500,0,-3000,0,0,0,0,-3000,0,3000,0,0,0,6046.4830541,6000,0,6000,46.483054083,46.483054083,0,0,0,10,5
948462,15600,0,0,0,9600,0,0,0,9600,0,0,0,0,9600,9600,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,2,1
948464,49669.233111,23000,23000,0,800,0,0,0,800,0,0,0,0,0,0,0,800,0,1000,24869.233111,24000,0,24000,869.23311136,869.23311136,0,0,0,8,4
948467,16202.943927,13000,13000,0,800,0,0,0,800,0,0,0,0,0,0,0,800,0,0,2402.9439268,2400,0,2400,2.9439267586,2.9439267586,0,0,0,3,2
948471,19246.483054,0,0,0,-6400,0,0,0,-6400,0,0,0,0,-7000,0,7000,600,0,10000,15646.483054,15600,6000,9600,46.483054083,46.483054083,0,0,0,3,2
948501,52872.884699,0,0,0,4940,4940,4940,0,0,0,0,0,0,0,0,0,0,0,0,47932.884699,47929.785829,23000,24929.785829,3.0988702722,3.0988702722,0,0,0,9,5
948526,176162.42139,18980,18980,0,115700,115700,89700,26000,0,0,0,0,0,0,0,0,0,0,2500,38982.421386,31000,0,31000,7982.4213857,805.70627077,279.70396893,6897.011146,0,10,5
948534,79868.171551,0,0,0,55900,55900,55900,0,0,0,0,0,0,0,0,0,0,0,0,23968.171551,23000,7000,16000,968.1715512,9.2966108166,0,958.87494038,0,10,5
948548,304277.85314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276125,28152.853135,27750,9750,18000,402.85313539,402.85313539,0,0,0,10,5
948593,12411.576318,0,0,0,2200,0,0,0,2200,0,0,0,0,0,0,0,2200,0,6000,4211.5763184,6000,0,6000,-1788.423682,0,0,5.9137410574,1794.3374227,2,1
948594,150862.28944,103000,90000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47862.289444,50000,0,50000,-2137.710556,15.494351361,0,0,2153.2049072,10,5
948615,44000,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,0,18000,0,0,0,0,0,8,4
948628,16003.09887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,6003.0988703,6000,0,6000,3.0988702722,3.0988702722,0,0,0,2,1
948639,29000,29000,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
948647,21376.479096,0,0,0,21374,15374,15374,0,6000,0,0,0,0,0,0,0,0,6000,0,2.4790962178,0,0,0,2.4790962178,2.4790962178,0,0,0,4,2
948648,28457.747176,5300,5300,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,0,0,9507.7471757,9500,0,9500,7.7471756805,7.7471756805,0,0,0,6,3
948665,37200.209157,0,0,0,29900,29900,29900,0,0,0,0,0,0,0,0,0,0,0,0,7300.2091572,7200,0,7200,100.20915719,100.20915719,0,0,0,7,4
948671,154637.66652,35000,35000,0,45500,45500,45500,0,0,0,0,0,0,0,0,0,0,0,50000,24137.66652,23400,11400,12000,737.66652007,106.90735471,0,630.75916536,0,10,5
948704,21609.428116,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,1200,0,15000,5409.4281165,5400,0,5400,9.428116488,9.428116488,0,0,0,4,2
948719,17902.680795,0,0,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,0,0,4252.6807946,4200,0,4200,52.680794628,52.680794628,0,0,0,3,2
948725,18003.09887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,6003.0988703,6000,0,6000,3.0988702722,3.0988702722,0,0,0,3,2
948731,6750,0,0,0,-450,0,0,0,-450,0,0,0,0,-450,0,450,0,0,0,7200,7200,0,7200,0,0,0,0,0,1,1
948736,16900.309887,0,0,0,16900,10400,10400,0,6500,500,0,500,0,0,0,0,0,6000,0,0.3098870272,0,0,0,0.3098870272,0.3098870272,0,0,0,3,2
