NQUEST,POS_A3,POS_B,POS_C1,POS_C2,POS_C3,POS_D1,POS_D2,POS_D3,POS_E1,POS_E2,POS_F1,POS_F2,POS_G,POS_H,FONDIPOSS,FONDIQUOTA1,FONDIQUOTA2,PIRPOSS,PIRAMM,VARAF,VARAFA,VARAFB,RISFIN,RISMOTBIS,RISPAR,RISPARFINE,VARRISPAR,PRECAUZ,EMERG,QTASSO,QINT,QRISK1,Sconto1,Sconto2,Sconto3,Sconto4,DOCSEZC,AFA3,AFB,AFC1,AFC2,AFC3,AFD1,AFD2,AFD3,AFE1,AFE2,AFF1,AFF2,AFG,AFH,PDEPOS,AFDEPOS
727160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,100,3,2,1,2,2,2000,1,3,3,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41020.94915
727477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,1000,2,1,2,2,1,1500,2,5,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
728306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,4,2,1,1,2,10000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298880.35073
728493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,20000,2,3,1,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500
730333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,1,1,3,40000,2,3,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7200
730402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,1,10000,1,2,2,2,1,,,,2,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,1,40000
730430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,2,2,2,2,10000,1,2,4,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
730807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,3,2800,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1696.5674189
730876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,3,2,3,3200,1,3,3,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5323.9955005
730939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,200,4,3,2,2,2,1000,1,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8765.0033233
732013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,3,2,3,3,2,10000,1,3,5,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9800
732466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,100000,2,4,2,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000
733216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,2,1,2,2,1,50000,1,3,3,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000
733351,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,2000,,4,4,1,1,1,2000,2,3,2,2,2,2,2,1,2,9737.5498904,0,9501.8888244,0,0,0,0,0,0,0,0,0,0,0,1,7439.1932389
733363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,3000,,4,2,1,1,1,3000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7596.1395693
733605,0,1,0,0,0,0,1,1,1,0,0,0,0,0,4,,,2,,2,,,4,4,2,2,3,20000,1,1,4,2,1,,,,2,0,300000,0,0,0,0,80000,170000,50000,0,0,0,0,0,1,5900
733713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,2,,1,10000,,3,3,2,2,1,2000,1,3,2,2,2,2,2,2,2,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,1,205000
733755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,2,50000,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
734264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,10000,2,1,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
735005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,2,2,3,10000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
735143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2,,2,,,4,2,2,1,2,20000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,1,7500
735401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,4,1,1,1,140000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7730.7780673
735436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,30000,1,4,4,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5750.9349304
735621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,1,2,2,2,12000,2,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6500
735659,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,2,,2,,,3,4,3,3,3,50000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,50000,0,2001,0,0,0,0,0,1,3500
735677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,1,1,2,1000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9000
736010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,4,4,2,2,2,2500,2,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,3,2,1,2,2,2000,2,1,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800
736034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,4,4,2,2,3,2500,2,1,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,700
736206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,2,2,2,200000,2,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,637.94268519
736212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,6,2,2,2,2300,2,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.08092337
736917,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,3,,3000,3,2,1,1,3,20000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,1,15500
736935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,4,1,1,1,2000,1,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
736939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,30000,1,3,2,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11500
736957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,3,1,25000,1,3,2,2,2,2,2,2,2,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000
737939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,500,4,2,2,2,2,10000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000
800003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,5000,1,3,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000
800010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,1,30000,2,3,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
800135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,2,2,2,10000,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2716.7043706
800416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,5000,2,3,2,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,1,3,3500,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
800569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,30000,2,3,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
800702,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,30,70,2,,2,,,3,3,1,1,1,30000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,51012.464329,26414.593168,0,0,0,0,0,0,1,2500
800705,0,0,1,0,0,0,1,0,1,0,0,0,0,0,,,,2,,2,,,3,3,1,1,1,50000,2,3,4,2,2,2,2,2,2,0,0,15205.400503,0,0,0,28329.675937,0,28452.884938,0,0,0,0,0,1,2500
800884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,2,2,2,1000,2,4,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
800901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,1,2,2,2,700,2,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100
801104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,1,1,3,2000,1,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000
801202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,20000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6827.1850561
801221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,1,3,1,30000,1,3,2,2,2,2,2,1,2,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15216.282007
801279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,2,1,10000,2,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
801486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,2,20000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
801541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,3,1000,2,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900
801878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,5,2,1,1,10000,2,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000
801955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,2,3,3,2,2000,2,4,1,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
801972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,2500,2,4,1,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800
802349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,30000,1,2,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500
802595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,1,3,1500,1,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9660.932614
802905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,2,100000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,1,52431.503607
803483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,1,1000,,4,2,1,1,3,15000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,1,7001
803526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,2,2,2,10000,2,2,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
803566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,3,2,2,2,5000,2,3,3,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,619.38710315
803661,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,1,500,,4,5,1,1,1,5000,1,3,2,2,1,,,,2,0,5000,0,0,0,0,0,34000,0,0,0,0,0,0,1,30000
804209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,10000,2,2,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
804515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,15000,1,3,2,3,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500
804534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,3,1,2,10000,2,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8500
804720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,3,4,2,2,2,15000,2,4,4,3,2,2,2,2,2,0,0,3212.6496277,0,0,0,0,0,0,0,0,0,0,0,1,1654.0542123
805179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,3,2,2,2,2000,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
805189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,8000,1,3,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900
805227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,3,10000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500
805264,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,3,,2000,3,4,3,1,2,50000,1,3,2,2,2,2,1,,2,0,0,0,0,0,0,0,12000,8000,0,0,0,0,0,1,20000
805330,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,1,1,100000,2,2,4,4,2,2,2,1,2,0,0,10573.693234,0,0,0,0,0,0,0,0,0,0,0,1,26342.467438
805435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,3,3,2,3000,1,2,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
805449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,3000,3,3,3,3,2,10000,1,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500
805475,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,4,2,3,3,2,5000,1,3,2,1,1,,,,2,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1,451.99093718
805556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,3,3,3,1000,2,3,4,3,2,2,1,,2,0,0,11257.931868,0,0,0,0,0,0,0,0,0,0,0,1,12900
805719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,1,3,5000,1,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
806339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,1,3,1,1,1,7000,2,3,4,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74794.971467
806540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,2,130000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,110000,0,0,0,0,0,0,0,1,60000
806560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,2,3,20000,2,1,2,2,2,2,1,,2,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,1,8000
806563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,2,,,4,2,3,3,3,50000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,1,3000
806583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,3,3,3,50000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000
806586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,3,10000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2500
806650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,2,2,2,1,2,4000,1,2,4,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5210.1618285
807054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,3,3,3,2,2,3000,2,4,4,4,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
807146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,1,1,1,3,20000,2,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19793.1437
807165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,2,6000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6500
807255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,2,2000,2,2,3,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13289.69724
807303,0,1,0,1,1,1,1,1,1,0,0,0,0,1,2,,,2,,2,,,2,4,1,1,1,30000,1,3,2,2,2,2,1,,1,0,40000,0,20000,200,40000,140000,150000,30000,0,0,0,0,10000,1,70000
807625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,10000,4,2,2,2,2,10000,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
808122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,500,,3,2,2,1,2,3000,2,2,3,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16000
808169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,2,10000,1,2,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000
808182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,2,5000,2,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7065.7847915
809285,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,,,2,,2,,,3,2,2,2,3,50000,1,3,3,2,2,2,2,1,2,0,0,0,0,0,0,8000,7525.757582,1000,0,0,0,0,0,1,74500
809488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,4000,1,3,2,1,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3600
809918,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,,,2,,2,,,3,3,1,1,3,10000,2,3,2,2,2,2,2,2,2,0,75000,0,0,0,0,5000,75000,0,0,0,0,0,0,1,69000
810104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,150,4,3,1,1,2,3000,2,2,1,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000
810855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,5000,3,2,2,2,2,30000,1,3,2,2,2,2,1,,2,0,0,10380.276452,0,0,0,0,0,0,0,0,0,0,0,1,28189.477987
811793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,1,1,3,30000,2,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000
811807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,2,2,3,25000,1,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000
811952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,1,2,1,2,20000,1,3,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3500
812006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,4,1,2,2,2,10000,2,3,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1635.1971177
812015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,3,3500,2,2,2,2,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
812794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,2,2,2,3,3000,1,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500
812849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,2,,2,,,4,2,1,1,3,5000,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,1,60000
813109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,2,2,1,1,1,100000,1,4,5,4,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51000
813246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,4,,,4,4,2,2,2,3000,1,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
813283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,2,2,2900,2,3,2,2,2,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000
813349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,1,2,2200,1,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000
813379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,2,2,1,5000,1,4,4,1,2,2,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000
813686,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,,2,,2,,,4,3,2,2,2,2200,1,3,2,3,1,,,,2,0,5000,0,0,0,0,0,3000,0,0,0,0,0,0,1,5000
813713,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,4,3,1,1,1,20000,1,3,2,2,2,2,1,,2,0,220000,0,0,0,0,0,0,10000,0,0,0,0,0,1,10000
813729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,2,2,1,2,20000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000
813912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2,,3,,5000,3,2,1,1,3,30000,2,3,2,2,2,2,2,1,2,0,0,0,0,0,0,56704.836079,0,0,0,0,0,0,0,1,25000
814098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,1,10000,1,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130000
814103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,3,1,1,2,2000000,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198000
814466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,1,1,3,3000,1,3,2,3,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000
814532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,3,1,1,3,30000,1,3,2,2,2,2,2,1,2,0,1263866.5909,0,0,0,0,0,0,0,0,0,0,0,0,1,26000
814546,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,2,,,3,2,2,2,3,1800,1,3,2,2,2,1,,,2,0,0,10000,0,0,0,0,160000,100000,0,0,0,0,0,1,15000
814586,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,,,2,,1,40000,,2,2,1,2,1,40000,1,3,2,1,2,2,2,2,2,0,0,0,0,0,0,0,100000,100000,0,0,0,0,0,1,15000
814889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,5,3,3,2,5000,1,3,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000
815135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,5,,,3,6,2,2,3,2000,2,5,5,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,649.08816021
815291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,3000,4,3,2,2,2,999999,2,2,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16318.575334
815415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2,,4,,,3,2,1,1,3,100000,1,3,2,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,61353.648979,0,1,5531.8206295
815465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,2000,,4,2,1,1,3,1500,1,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000
815960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2,,2,,,3,3,1,2,1,2000,1,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,603.22152223,0,0,0,0,0,1,14732.442969
816001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,10000,4,3,2,2,2,50000,1,1,2,2,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54696.855473
816196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,3,,30000,2,5,3,2,2,50000,2,2,2,2,2,1,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3000
816249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,4,4,2,2,3,30000,2,1,2,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1800
816383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,2,,,3,4,2,2,3,20000,2,4,4,3,1,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
